INTERCLASSE;CODE_UN;CODICIONE;NOME_CORSO;COD_CLASSE;DES_CLASSE;ID_COMUNE;COMUNE;ID_REGIONE_MACRO_ISTAT;REGIONE_MACRO_ISTAT;ID_CLASSE;DURATA;ID_ANNO_ACCADEMICO;CODICE;DESCRIZIONE;NUMERATORE;DENOMINATORE;INDICATORE;NUMERATORE_ITA;DENOMINATORE_ITA;INDICATORE_ITA;NUMERATORE_ITA_T;DENOMINATORE_ITA_T;INDICATORE_ITA_T;NUMERATORE_CODE_UN;DENOMINATORE_CODE_UN;INDICATORE_CODE_UN;NUMERATORE_MACROREGIONE;DENOMINATORE_MACROREGIONE;INDICATORE_MACROREGIONE;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC06BIS;Percentuale di Laureati occupati a un anno dal Titolo (L) - laureati che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto, o di svolgere attività di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.) ;22;73;,3013698630136986301369863013698630136986;7,58;42,54;,1781852374236013164080865068171133051246;0;0;0;0;0;0;13,6;53;,2566037735849056603773584905660377358491;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC06TER; Percentuale di Laureati occupati a un anno dal Titolo (L) – Laureati non impegnati in formazione non retribuita che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto;22;28;,7857142857142857142857142857142857142857;7,58;10,74;,705772811918063314711359404096834264432;0;0;0;0;0;0;13,6;17,1;,7953216374269005847953216374269005847953;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC08;Percentuale dei docenti di ruolo che appartengono a settori scientifico-disciplinari (SSD) di base e caratterizzanti per corso di studio (L  LMCU  LM), di cui sono docenti di riferimento;18;18;1;13,96938775510204081632653061224489795918;14,38775510204081632653061224489795918367;,9709219858156028368794326241134751773049;0;0;0;0;0;0;14,85;15,25;,9737704918032786885245901639344262295082;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC11;Percentuale di laureati (L  LM  LMCU) entro la durata normale del corso che hanno acquisito almeno 12 CFU all’estero*;2;118;,0169491525423728813559322033898305084746;1,89795918367346938775510204081632653061;41,42857142857142857142857142857142857143;,0458128078817733990147783251231527093596;0;0;0;0;0;0;2,2;62,3;,0353130016051364365971107544141252006421;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC12;Percentuale di studenti iscritti al primo anno del corso di laurea (L) e laurea magistrale (LM  LMCU) che hanno conseguito il precedente titolo di studio all’estero*;1;181;,005524861878453038674033149171270718232044;3,24;157,82;,0205297173995691293879102775313648460271;0;0;0;0;0;0;4,6;206,2;,0223084384093113482056256062075654704171;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC18;Percentuale di laureati che si iscriverebbero di nuovo allo stesso corso di studio;121;156;,7756410256410256410256410256410256410256;45,87755102040816326530612244897959183673;63,85714285714285714285714285714285714286;,7184403962927452860338766379034835410673;0;0;0;0;0;0;66,2;91,5;,7234972677595628415300546448087431693989;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC19;Ore di docenza erogata da docenti assunti a tempo indeterminato sul totale delle ore di docenza erogata;2205;3221;,6845700093138776777398323502018006830177;1527,8125;2118,939583333333333333333333333333333333;,7210269287605533821457470373840688787927;0;0;0;0;0;0;1842,3;2669,41;,6901525056098538628386047853270947512746;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC19BIS;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo B sul totale delle ore di docenza erogata;2545;3221;,7901272896615957777087860912760012418504;1687,5;2118,939583333333333333333333333333333333;,796388917019224435178366537507460001121;0;0;0;0;0;0;2029,2;2669,41;,7601679771934622257352748360124521898097;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC19TER;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo A e B sul totale delle ore di docenza;2709;3221;,8410431542999068612232226016764979819932;1854,645833333333333333333333333333333333;2118,939583333333333333333333333333333333;,8752707476518816900356015341793408849355;0;0;0;0;0;0;2253,3;2669,41;,844119112463053633574460273993129567957;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC25;Percentuale di laureandi complessivamente soddisfatti del CdS;146;156;,9358974358974358974358974358974358974359;59,53061224489795918367346938775510204082;63,85714285714285714285714285714285714286;,932246724193032917865132630233301374241;0;0;0;0;0;0;84,3;91,5;,9213114754098360655737704918032786885246;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC27;Rapporto studenti iscritti/docenti complessivo (pesato per le ore di docenza);578;26,84;21,53502235469448584202682563338301043219;379,854166666666666666666666666666666667;17,01833333333333333333333333333333333333;22,32029184213103515816276564489276270691;0;0;0;0;0;0;458,9;22,152;20,71596244131455399061032863849765258216;
0;C6;0150906200200008;BIOTECNOLOGIE;L-2;Biotecnologie;015146;MILANO;1;NORD-OVEST;2002;3;2024;iC28;Rapporto studenti iscritti al primo anno/docenti degli insegnamenti del primo anno (pesato per le ore di docenza);184;7,87;23,37992376111817026683608640406607369759;152,625;5,369375;28,42509603072983354673495518565941101152;0;0;0;0;0;0;189,9;6,981;27,20240653201547056295659647614954877525;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC00a;Avvii di carriera al primo anno* (L  LMCU  LM);123;0;123;178,571428571428571428571428571428571429;0;178,571428571428571428571428571428571429;0;0;0;0;0;0;236,2;0;236,2;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC00b;Immatricolati puri ** (L  LMCU);106;0;106;143,979591836734693877551020408163265306;0;143,979591836734693877551020408163265306;0;0;0;0;0;0;182,8;0;182,8;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC00d;Iscritti (L  LMCU  LM);320;0;320;375,980392156862745098039215686274509804;0;375,980392156862745098039215686274509804;0;0;0;0;0;0;461,8;0;461,8;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC00e;Iscritti Regolari ai fini del CSTD (L  LMCU  LM);283;0;283;323,326530612244897959183673469387755102;0;323,326530612244897959183673469387755102;0;0;0;0;0;0;395;0;395;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC00f;Iscritti Regolari ai fini del CSTD, immatricolati puri ** al CdS in oggetto (L  LMCU  LM);254;0;254;280,693877551020408163265306122448979592;0;280,693877551020408163265306122448979592;0;0;0;0;0;0;345,4;0;345,4;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC00g;laureati (L  LM  LMCU) entro la durata normale del corso*;43;0;43;44,02083333333333333333333333333333333333;0;44,02083333333333333333333333333333333333;0;0;0;0;0;0;62,1;0;62,1;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC00h;laureati (L  LM  LMCU) ;54;0;54;65,70833333333333333333333333333333333333;0;65,70833333333333333333333333333333333333;0;0;0;0;0;0;85,5;0;85,5;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC01;Percentuale di studenti iscritti entro la durata normale del CdS che abbiano acquisito almeno 40 CFU nell’a.s.;114;283;,4028268551236749116607773851590106007067;148,612244897959183673469387755102040816;323,326530612244897959183673469387755102;,4596351701066717162153632519093606008953;0;0;0;0;0;0;174,6;395;,442025316455696202531645569620253164557;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC02;Percentuale di laureati (L  LM  LMCU) entro la durata normale del corso*;43;54;,7962962962962962962962962962962962962963;44,02083333333333333333333333333333333333;65,70833333333333333333333333333333333333;,6699429296131896005072923272035510462904;0;0;0;0;0;0;62,1;85,5;,7263157894736842105263157894736842105263;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC02bis;Percentuale di laureati (L  LM  LMCU) entro un anno oltre la durata normale del corso;52;54;,962962962962962962962962962962962962963;57,02083333333333333333333333333333333333;65,70833333333333333333333333333333333333;,8677869372225745085605580215599239061509;0;0;0;0;0;0;77,3;85,5;,9040935672514619883040935672514619883041;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC03;Percentuale di iscritti al primo anno (L, LMCU) provenienti da altre Regioni*;9;123;,0731707317073170731707317073170731707317;63,34693877551020408163265306122448979592;178,571428571428571428571428571428571429;,3547428571428571428571428571428571428563;0;0;0;0;0;0;77,4;236,2;,3276883996613039796782387806943268416596;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC05;Rapporto studenti regolari/docenti (professori a tempo indeterminato, ricercatori a tempo indeterminato, ricercatori di tipo a e tipo b)*;283;30;9,43333333333333333333333333333333333333;334,708333333333333333333333333333333333;35,66666666666666666666666666666666666667;9,38434579439252336448598130841121495326;0;0;0;0;0;0;395;48,2;8,19502074688796680497925311203319502075;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC06;Percentuale di Laureati occupati a un anno dal Titolo (L) - Laureati che dichiarano di svolgere un’attività lavorativa o di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.);13;38;,3421052631578947368421052631578947368421;6,3913043478260869565217391304347826087;46,13043478260869565217391304347826086957;,138548539114043355325164938737040527804;0;0;0;0;0;0;13;67,2;,193452380952380952380952380952380952381;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC06BIS;Percentuale di Laureati occupati a un anno dal Titolo (L) - laureati che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto, o di svolgere attività di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.) ;10;38;,2631578947368421052631578947368421052632;5,21739130434782608695652173913043478261;46,13043478260869565217391304347826086957;,1131008482563619227144203581526861451461;0;0;0;0;0;0;10,3;67,2;,1532738095238095238095238095238095238095;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC06TER; Percentuale di Laureati occupati a un anno dal Titolo (L) – Laureati non impegnati in formazione non retribuita che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto;10;15;,6666666666666666666666666666666666666667;5,33333333333333333333333333333333333333;8,84444444444444444444444444444444444444;,6030150753768844221105527638190954773869;0;0;0;0;0;0;10,3;16,4;,6280487804878048780487804878048780487805;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC08;Percentuale dei docenti di ruolo che appartengono a settori scientifico-disciplinari (SSD) di base e caratterizzanti per corso di studio (L  LMCU  LM), di cui sono docenti di riferimento;11;12;,9166666666666666666666666666666666666667;13,17708333333333333333333333333333333333;13,42708333333333333333333333333333333333;,9813809154383242823894491854150504266873;0;0;0;0;0;0;14,95;15,05;,9933554817275747508305647840531561461794;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC10;Percentuale di CFU conseguiti allestero dagli studenti regolari sul totale dei CFU conseguiti dagli studenti entro la durata normale del corso*;0;9264;0;23,27551020408163265306122448979591836735;11143,0948979591836734693877551020408163;,002088783270466848097471912916143822205997;0;0;0;0;0;0;21,4;12886,5;,001660652620959919295386644938501532611648;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC10bis;Percentuale di CFU conseguiti allestero dagli studenti sul totale dei CFU conseguiti dagli studenti;0;10045;0;24,10784313725490196078431372549019607843;11748,9276470588235294117647058823529412;,002051918597293426745946993476968302705836;0;0;0;0;0;0;22,2;13961,1;,001590132582676150160087672174828630981799;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC11;Percentuale di laureati (L  LM  LMCU) entro la durata normale del corso che hanno acquisito almeno 12 CFU all’estero*;0;43;0;2;44,95744680851063829787234042553191489362;,0444865120681495504022716516800757217227;0;0;0;0;0;0;1,6;62,1;,0257648953301127214170692431561996779388;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC12;Percentuale di studenti iscritti al primo anno del corso di laurea (L) e laurea magistrale (LM  LMCU) che hanno conseguito il precedente titolo di studio all’estero*;3;123;,0243902439024390243902439024390243902439;2,8163265306122448979591836734693877551;178,571428571428571428571428571428571429;,0157714285714285714285714285714285714285;0;0;0;0;0;0;2,9;236,2;,0122777307366638441998306519898391193903;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC13;Percentuale di CFU conseguiti al I anno su CFU da conseguire**;25,75471698113207547169811320754716981132;60;,4292452830188679245283018867924528301887;28,43535911602209944751381215469613259669;59,5;,4779051952272621755884674311713635730536;0;0;0;0;0;0;26,09518599562363238512035010940919037199;58,9;,4430422070564283936353200358133988178606;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC14;Percentuale di studenti che proseguono nel II anno nello stesso corso di studio**;62;106;,5849056603773584905660377358490566037736;72,61224489795918367346938775510204081633;143,979591836734693877551020408163265306;,5043231750531537916371367824238128986539;0;0;0;0;0;0;96,9;182,8;,5300875273522975929978118161925601750547;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC15;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 20 CFU al I anno**;51;106;,481132075471698113207547169811320754717;60,48979591836734693877551020408163265306;143,979591836734693877551020408163265306;,4201275690999291282778171509567682494688;0;0;0;0;0;0;75,2;182,8;,4113785557986870897155361050328227571116;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC15BIS;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 1/3 dei CFU previsti al I anno **;51;106;,481132075471698113207547169811320754717;60,71428571428571428571428571428571428571;143,979591836734693877551020408163265306;,4216867469879518072289156626506024096389;0;0;0;0;0;0;75,3;182,8;,4119256017505470459518599562363238512035;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC16;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 40 CFU al I anno**;25;106;,2358490566037735849056603773584905660377;39,65306122448979591836734693877551020408;143,979591836734693877551020408163265306;,2754075124025513819985825655563430191356;0;0;0;0;0;0;50;182,8;,2735229759299781181619256017505470459519;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC16BIS;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **;25;106;,2358490566037735849056603773584905660377;40,65306122448979591836734693877551020408;143,979591836734693877551020408163265306;,2823529411764705882352941176470588235296;0;0;0;0;0;0;51,5;182,8;,2817286652078774617067833698030634573304;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC17;Percentuale di immatricolati (L  LM  LMCU) che si laureano entro un anno oltre la durata normale del corso nello stesso corso di studio**;53;111;,4774774774774774774774774774774774774775;50,21276595744680851063829787234042553191;135,297872340425531914893617021276595745;,37112753577606541909105205220946689731;0;0;0;0;0;0;59,5;145,4;,4092159559834938101788170563961485557084;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC18;Percentuale di laureati che si iscriverebbero di nuovo allo stesso corso di studio;42;53;,7924528301886792452830188679245283018868;45,79166666666666666666666666666666666667;63,4375;,721839080459770114942528735632183908046;0;0;0;0;0;0;61,1;83,6;,7308612440191387559808612440191387559809;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC19;Ore di docenza erogata da docenti assunti a tempo indeterminato sul totale delle ore di docenza erogata;1524;2112;,7215909090909090909090909090909090909091;1476,791666666666666666666666666666666667;1960,420833333333333333333333333333333333;,7533033936165916756818795284175804089686;0;0;0;0;0;0;1737,4;2594,32;,6696937925930494310647876900305282309044;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC19BIS;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo B sul totale delle ore di docenza erogata;1540;2112;,7291666666666666666666666666666666666667;1610,520833333333333333333333333333333333;1960,420833333333333333333333333333333333;,8215179138832861141634130426927891757934;0;0;0;0;0;0;1896;2594,32;,7308273458941071263375373893737087175059;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC19TER;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo A e B sul totale delle ore di docenza;1664;2112;,7878787878787878787878787878787878787879;1701,375;1960,420833333333333333333333333333333333;,8678621299423380609180426821622058189038;0;0;0;0;0;0;2023,8;2594,32;,7800888093989947269419346880878226278948;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC21;Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**;90;106;,8490566037735849056603773584905660377358;122,63265306122448979591836734693877551;143,979591836734693877551020408163265306;,8517363571934798015591778880226789510978;0;0;0;0;0;0;158,2;182,8;,8654266958424507658643326039387308533917;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC22;Percentuale di immatricolati (L  LM  LMCU) che si laureano, nel CdS, entro la durata normale del corso** ;45;113;,3982300884955752212389380530973451327434;41,22916666666666666666666666666666666667;146,125;,2821499857428001140575990875392072996864;0;0;0;0;0;0;51,1;147,6;,3462059620596205962059620596205962059621;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC23;Percentuale di immatricolati (L  LM  LMCU) che proseguono la carriera al secondo anno in un differente CdS dellAteneo **;13;106;,1226415094339622641509433962264150943396;23,04081632653061224489795918367346938776;143,979591836734693877551020408163265306;,1600283486888731396172927002126151665487;0;0;0;0;0;0;29,3;182,8;,1602844638949671772428884026258205689278;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC24;Percentuale di abbandoni del CdS dopo N+1 anni**;43;111;,3873873873873873873873873873873873873874;72,80851063829787234042553191489361702128;135,297872340425531914893617021276595745;,5381349268752948576820254757037270010996;0;0;0;0;0;0;72,8;145,4;,5006877579092159559834938101788170563961;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC25;Percentuale di laureandi complessivamente soddisfatti del CdS;51;53;,962264150943396226415094339622641509434;59,5625;63,4375;,9389162561576354679802955665024630541872;0;0;0;0;0;0;78,3;83,6;,9366028708133971291866028708133971291866;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC27;Rapporto studenti iscritti/docenti complessivo (pesato per le ore di docenza);320;16,9;18,93491124260355029585798816568047337278;403,854166666666666666666666666666666667;16,19708333333333333333333333333333333333;24,93375864996269904561006354024644354696;0;0;0;0;0;0;461,8;21,322;21,65838101491417315448832192102054216302;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2020;iC28;Rapporto studenti iscritti al primo anno/docenti degli insegnamenti del primo anno (pesato per le ore di docenza);115;5,37;21,41527001862197392923649906890130353818;167,125;5,34041666666666666666666666666666666667;31,29437465865647187329328235936646641178;0;0;0;0;0;0;203,5;6,528;31,17340686274509803921568627450980392157;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC00a;Avvii di carriera al primo anno* (L  LMCU  LM);108;0;108;171,489795918367346938775510204081632653;0;171,489795918367346938775510204081632653;0;0;0;0;0;0;196,1;0;196,1;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC00b;Immatricolati puri ** (L  LMCU);92;0;92;135,183673469387755102040816326530612245;0;135,183673469387755102040816326530612245;0;0;0;0;0;0;151,6;0;151,6;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC00d;Iscritti (L  LMCU  LM);325;0;325;372,235294117647058823529411764705882353;0;372,235294117647058823529411764705882353;0;0;0;0;0;0;451,8;0;451,8;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC00e;Iscritti Regolari ai fini del CSTD (L  LMCU  LM);258;0;258;316,040816326530612244897959183673469388;0;316,040816326530612244897959183673469388;0;0;0;0;0;0;376,7;0;376,7;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC00f;Iscritti Regolari ai fini del CSTD, immatricolati puri ** al CdS in oggetto (L  LMCU  LM);223;0;223;275,693877551020408163265306122448979592;0;275,693877551020408163265306122448979592;0;0;0;0;0;0;327,2;0;327,2;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC00g;laureati (L  LM  LMCU) entro la durata normale del corso*;43;0;43;44,76;0;44,76;0;0;0;0;0;0;53,7;0;53,7;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC00h;laureati (L  LM  LMCU) ;55;0;55;64,76;0;64,76;0;0;0;0;0;0;71,6;0;71,6;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC01;Percentuale di studenti iscritti entro la durata normale del CdS che abbiano acquisito almeno 40 CFU nell’a.s.;109;258;,4224806201550387596899224806201550387597;139,938775510204081632653061224489795918;316,040816326530612244897959183673469388;,4427870334495673511558827327909079168266;0;0;0;0;0;0;167;376,7;,4433235996814441199893814706663127156889;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC02;Percentuale di laureati (L  LM  LMCU) entro la durata normale del corso*;43;55;,7818181818181818181818181818181818181818;44,76;64,76;,6911673872760963557751698579369981470043;0;0;0;0;0;0;53,7;71,6;,75;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC02bis;Percentuale di laureati (L  LM  LMCU) entro un anno oltre la durata normale del corso;51;55;,9272727272727272727272727272727272727273;56,62;64,76;,8743051266213712168004941321803582458308;0;0;0;0;0;0;65,1;71,6;,9092178770949720670391061452513966480447;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC03;Percentuale di iscritti al primo anno (L, LMCU) provenienti da altre Regioni*;10;108;,0925925925925925925925925925925925925926;57,91836734693877551020408163265306122449;171,489795918367346938775510204081632653;,337736522670474830417707961442342020707;0;0;0;0;0;0;58,9;196,1;,3003569607343192248852626211116777154513;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC05;Rapporto studenti regolari/docenti (professori a tempo indeterminato, ricercatori a tempo indeterminato, ricercatori di tipo a e tipo b)*;258;27;9,55555555555555555555555555555555555556;326,25;36,89583333333333333333333333333333333333;8,84246188594014680971202710333145115754;0;0;0;0;0;0;376,7;48,5;7,76701030927835051546391752577319587629;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC06;Percentuale di Laureati occupati a un anno dal Titolo (L) - Laureati che dichiarano di svolgere un’attività lavorativa o di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.);13;43;,3023255813953488372093023255813953488372;7,29545454545454545454545454545454545455;49,75;,146642302421196893558702603928734582001;0;0;0;0;0;0;12,22222222222222222222222222222222222222;62,55555555555555555555555555555555555556;,1953818827708703374777975133214920071047;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC06BIS;Percentuale di Laureati occupati a un anno dal Titolo (L) - laureati che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto, o di svolgere attività di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.) ;11;42;,2619047619047619047619047619047619047619;6,5952380952380952380952380952380952381;50,9047619047619047619047619047619047619;,1295603367633302151543498596819457436858;0;0;0;0;0;0;10,66666666666666666666666666666666666667;62,11111111111111111111111111111111111111;,1717352415026833631484794275491949910555;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC06TER; Percentuale di Laureati occupati a un anno dal Titolo (L) – Laureati non impegnati in formazione non retribuita che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto;11;16;,6875;6,5952380952380952380952380952380952381;10,07142857142857142857142857142857142857;,6548463356973995271867612293144208037831;0;0;0;0;0;0;10,66666666666666666666666666666666666667;15,22222222222222222222222222222222222222;,7007299270072992700729927007299270072996;
0;C7;0120206200200001;Biotecnologie;L-2;Biotecnologie;012133;VARESE;1;NORD-OVEST;2002;3;2021;iC08;Percentuale dei docenti di ruolo che appartengono a settori scientifico-disciplinari (SSD) di base e caratterizzanti per corso di studio (L  LMCU  LM), di cui sono docenti di riferimento;11;12;,9166666666666666666666666666666666666667;13,14583333333333333333333333333333333333;13,46875;,9760247486465583913379737045630317092032;0;0;0;0;0;0;15,1;15,2;,9934210526315789473684210526315789473684;
